FILENAME,Interval (sec),H (kA/m),f (Hz),Concentration,meanSAR,sdSAR,meanILP,sdILP,L,mean.T3i.,T1.1.
badSample_Data.txt,10,4.6149009533813,992517.395492698,8.68,65.4893906343582,6.04918178754566,3.09820481771712,0.286333069326814,0.0200573577786831,0,23.7
FILENAME,Interval (sec),H (kA/m),f (Hz),Concentration,meanSAR,sdSAR,meanILP,sdILP,L,mean.T3i.,T1.1.
badSample_Data.txt,10,4.61506044197026,992517.557057026,5.23,111.802206401087,11.1665639025374,5.28882010645309,0.528263196475828,0.0210499490393876,0,23.79
